RV_YM	DW_MSICK_CD	SEX_TP_CD	CL_CD	SIDO	GNL_NM_CD	JID_cnt	HID_cnt	YID_cnt	AMT_sum	TOT_USE_QTY_OR_EXEC_FQ_sum
202006	AF	1	28	23	224507CPC	1	1	1	47190	30
202006	AF	1	28	24	148602ATD	2	2	2	31752	28
202006	AF	1	28	25	148602ATD	4	4	4	44448	48
202006	AF	1	28	25	224507CPC	3	3	3	145912	92
202006	AF	1	28	31	148602ATD	57	57	57	1529869	1513
202006	AF	1	28	31	224507CPC	7	7	7	192865	132
202006	AF	1	28	32	148602ATD	18	18	18	410918	430
202006	AF	1	28	33	148602ATD	29	29	29	881467	907
202006	AF	1	28	34	148602ATD	46	46	46	1353804	1157
202006	AF	1	28	35	224507CPC	1	1	1	21709	17
202006	AF	1	28	36	148602ATD	12	12	12	345498	313
202006	AF	1	28	37	148602ATD	11	11	11	448286	411
202006	AF	1	28	37	224507CPC	2	2	2	183396	118
202006	AF	1	28	38	148602ATD	29	29	29	546716	834
202006	AF	1	28	39	148602ATD	1	1	1	35526	31
202006	AF	1	31	11	148602ATD	51	51	51	1824168	1589.5
202006	AF	1	31	11	224507CPC	11	11	11	617247	423
202006	AF	1	31	21	148602ATD	9	9	9	297162	257
202006	AF	1	31	21	224507CPC	2	2	2	76620	60
202006	AF	1	31	22	148602ATD	52	52	52	1655340	1450
202006	AF	1	31	22	224507CPC	2	2	2	87324	58
202006	AF	1	31	23	148602ATD	19	19	19	689038	594
202006	AF	1	31	23	224507CPC	7	7	7	298860	190
202006	AF	1	31	24	148602ATD	7	7	7	235890	210
202006	AF	1	31	25	148602ATD	7	7	7	265922	224
202006	AF	1	31	25	224507CPC	3	3	3	156285	105
202006	AF	1	31	26	148602ATD	1	1	1	16395	15
202006	AF	1	31	31	148602ATD	89	89	89	3297101	2916
202006	AF	1	31	31	224507CPC	26	26	26	883800	604
202006	AF	1	31	32	148602ATD	7	7	7	246012	217
202006	AF	1	31	33	148602ATD	10	10	10	184259	202
202006	AF	1	31	33	224507CPC	2	2	2	119032	86
202006	AF	1	31	34	148602ATD	22	22	22	628686	565
202006	AF	1	31	34	224507CPC	7	7	7	356086	236
202006	AF	1	31	35	148602ATD	29	29	29	841214	758
202006	AF	1	31	35	224507CPC	2	2	2	85500	60
202006	AF	1	31	36	148602ATD	18	18	18	641696	564
202006	AF	1	31	36	224507CPC	1	1	1	35756	28
202006	AF	1	31	37	148602ATD	3	3	3	135120	120
202006	AF	1	31	37	224507CPC	9	9	9	376832	251
202006	AF	1	31	38	148602ATD	19	19	19	705671	619.5
202006	AF	1	31	38	224507CPC	2	2	2	185610	120
202006	AF	1	31	39	148602ATD	5	5	5	166250	145
202006	AF	1	31	41	148602ATD	2	2	2	103140	90
202006	AF	1	71	32	148602ATD	8	8	8	445221	388.5
202006	AF	1	71	32	224507CPC	2	2	2	272862	174
202006	AF	1	92	11	224507CPC	1	1	1	26136	18
202006	AF	2	11	11	148602ATD	72	72	72	4770427	4188.25
202006	AF	2	11	11	224507CPC	77	77	77	6811599	4581
202006	AF	2	11	21	148602ATD	44	44	44	2663919	2363
202006	AF	2	11	21	224507CPC	20	20	20	2012349	1280
202006	AF	2	11	22	148602ATD	22	22	22	1095584	998
202006	AF	2	11	22	224507CPC	3	3	3	173346	118
202006	AF	2	11	23	148602ATD	41	41	41	2740475	2365
202006	AF	2	11	23	224507CPC	7	7	7	1006215	645
202006	AF	2	11	24	148602ATD	18	18	18	953397	928
202006	AF	2	11	24	224507CPC	9	9	9	781878	539
202006	AF	2	11	25	148602ATD	85	85	85	5297736	4636
202006	AF	2	11	25	224507CPC	21	21	21	1193306	766
202006	AF	2	11	26	148602ATD	5	5	5	293496	254
202006	AF	2	11	31	148602ATD	363	363	363	23464842	21314.5
202006	AF	2	11	31	224507CPC	111	111	111	12125608	8019
202006	AF	2	11	32	148602ATD	4	4	4	236835	216
202006	AF	2	11	32	224507CPC	5	5	5	499961	329
202006	AF	2	11	33	148602ATD	85	85	85	4313918	3617
202006	AF	2	11	33	224507CPC	6	6	6	527802	342
202006	AF	2	11	34	224507CPC	5	5	5	438000	300
202006	AF	2	11	35	148602ATD	20	20	20	693813	619
202006	AF	2	11	35	224507CPC	2	2	2	237523	151
202006	AF	2	11	36	148602ATD	20	20	20	959495	808
202006	AF	2	11	36	224507CPC	7	7	7	423695	275
202006	AF	2	11	37	148602ATD	38	38	38	1454392	1316
202006	AF	2	11	37	224507CPC	19	19	19	1009320	684
202006	AF	2	11	38	148602ATD	44	44	44	2855896	2551
202006	AF	2	11	38	224507CPC	11	11	11	1134252	738
202006	AF	2	11	39	148602ATD	36	36	36	1666585	1484
202006	AF	2	11	39	224507CPC	8	8	8	369655	235
202006	AF	2	21	11	148602ATD	62	62	62	4227849	3637
202006	AF	2	21	11	224507CPC	16	16	16	920385	610
202006	AF	2	21	21	148602ATD	10	10	10	378642	326
202006	AF	2	21	21	224507CPC	9	9	9	446162	301
202006	AF	2	21	22	148602ATD	42	42	42	1671186	1456
202006	AF	2	21	22	224507CPC	2	2	2	94710	60
202006	AF	2	21	23	148602ATD	68	68	68	2685877	2305
202006	AF	2	21	23	224507CPC	9	9	9	517636	333
202006	AF	2	21	24	148602ATD	2	2	2	112308	98
202006	AF	2	21	25	224507CPC	2	2	2	93780	60
202006	AF	2	21	26	148602ATD	88	88	88	1803744	1588
202006	AF	2	21	26	224507CPC	2	2	2	74066	58
202006	AF	2	21	31	148602ATD	283	283	283	11873902	10411.5
202006	AF	2	21	31	224507CPC	24	24	24	1607391	1089
202006	AF	2	21	32	148602ATD	57	57	57	2202359	1936
202006	AF	2	21	32	224507CPC	2	2	2	161562	114
202006	AF	2	21	33	148602ATD	10	10	10	310428	272
202006	AF	2	21	34	148602ATD	14	14	14	289454	254
202006	AF	2	21	34	224507CPC	17	17	17	580433	382
202006	AF	2	21	35	148602ATD	2	2	2	68760	60
202006	AF	2	21	35	224507CPC	2	2	2	130680	90
202006	AF	2	21	36	148602ATD	23	23	23	936998	823
202006	AF	2	21	36	224507CPC	3	3	3	122876	88
202006	AF	2	21	37	148602ATD	31	31	31	1097765	1017
202006	AF	2	21	37	224507CPC	10	10	10	436462	280
202006	AF	2	21	38	148602ATD	2	2	2	98370	90
202006	AF	2	21	38	224507CPC	11	11	11	799440	510
202006	AF	2	28	11	148602ATD	83	83	83	2131040	2365
202006	AF	2	28	11	224507CPC	10	10	10	277424	236.5
202006	AF	2	28	21	148602ATD	20	20	20	508625	495
202006	AF	2	28	21	224507CPC	4	4	4	152989	112
202006	AF	2	28	22	148602ATD	50	50	50	1362015	1397.5
202006	AF	2	28	22	224507CPC	5	5	5	327007	213
202006	AF	2	28	23	148602ATD	1	1	1	36750	30
202006	AF	2	28	23	224507CPC	6	6	6	401195	259
202006	AF	2	28	24	148602ATD	9	9	9	239274	211
202006	AF	2	28	25	148602ATD	5	5	5	137632	132
202006	AF	2	28	25	224507CPC	10	10	10	363739	240
202006	AF	2	28	31	148602ATD	179	179	179	4902622	4913.5
202006	AF	2	28	31	224507CPC	34	34	34	1606167	1100
202006	AF	2	28	32	148602ATD	59	59	59	1437943	1586
202006	AF	2	28	32	224507CPC	1	1	1	49104	31
202006	AF	2	28	33	148602ATD	194	194	194	4490062	5403.5
202006	AF	2	28	33	224507CPC	7	7	7	366025	242
202006	AF	2	28	34	148602ATD	129	129	129	4315287	3665.5
202006	AF	2	28	34	224507CPC	4	4	4	51472	45
202006	AF	2	28	35	148602ATD	4	4	4	113964	120
202006	AF	2	28	35	224507CPC	2	2	2	81655	57
202006	AF	2	28	36	148602ATD	42	42	42	1318840	1180
202006	AF	2	28	36	224507CPC	2	2	2	94935	65
202006	AF	2	28	37	148602ATD	68	68	68	2026214	1846
202006	AF	2	28	37	224507CPC	10	10	10	601901	392
202006	AF	2	28	38	148602ATD	140	140	140	2559772	3942
202006	AF	2	28	38	224507CPC	3	3	3	74899	58
202006	AF	2	28	39	148602ATD	19	19	19	765252	667
202006	AF	2	28	39	224507CPC	1	1	1	34875	31
202006	AF	2	31	11	148602ATD	133	133	133	4341209	3828.5
202006	AF	2	31	11	224507CPC	34	34	34	1747563	1215
202006	AF	2	31	21	148602ATD	24	24	24	819398	709
202006	AF	2	31	21	224507CPC	5	5	5	217296	148
202006	AF	2	31	22	148602ATD	113	113	113	3829368	3350
202006	AF	2	31	22	224507CPC	14	14	14	611360	394
202006	AF	2	31	23	148602ATD	60	60	60	2054079	1746
202006	AF	2	31	23	224507CPC	27	27	27	1360289	910
202006	AF	2	31	24	148602ATD	17	17	17	630274	568
202006	AF	2	31	25	148602ATD	28	28	28	948594	825
202006	AF	2	31	25	224507CPC	7	7	7	393240	270
202006	AF	2	31	26	148602ATD	4	4	4	177066	162
202006	AF	2	31	26	224507CPC	1	1	1	87120	60
202006	AF	2	31	31	148602ATD	290	290	290	11641593	10372
202006	AF	2	31	31	224507CPC	106	106	106	4735663	3200
202006	AF	2	31	32	148602ATD	26	26	26	731094	634
202006	AF	2	31	32	224507CPC	5	5	5	251392	176
202006	AF	2	31	33	148602ATD	31	31	31	746908	679
202006	AF	2	31	33	224507CPC	3	3	3	134844	88
202006	AF	2	31	34	148602ATD	67	67	67	2084958	1869
202006	AF	2	31	34	224507CPC	21	21	21	865430	620
202006	AF	2	31	35	148602ATD	100	100	100	2783760	2497
202006	AF	2	31	35	224507CPC	11	11	11	480973	357
202006	AF	2	31	36	148602ATD	42	42	42	1363536	1205
202006	AF	2	31	36	224507CPC	3	3	3	163140	120
202006	AF	2	31	37	148602ATD	22	22	22	848101	740
202006	AF	2	31	37	224507CPC	17	17	17	662858	448
202006	AF	2	31	38	148602ATD	81	81	81	3464376	3045
202006	AF	2	31	38	224507CPC	6	6	6	274238	176
202006	AF	2	31	39	148602ATD	20	20	20	264348	390
202006	AF	2	31	39	224507CPC	3	3	3	161010	120
202006	AF	2	31	41	148602ATD	3	3	3	169752	146
202006	AF	2	31	41	224507CPC	2	2	2	186300	120
202006	AF	2	71	32	148602ATD	16	16	16	1065780	930
202006	AF	2	71	32	224507CPC	5	5	5	643190	410
202006	AF	2	71	37	148602ATD	1	1	1	65580	60
202006	AF	2	72	37	148602ATD	4	4	4	206280	180
202006	AF	2	72	38	148602ATD	1	1	1	206280	180
202006	AF	2	75	34	148602ATD	1	1	1	65580	60
202006	AF	2	92	24	148602ATD	1	1	1	68760	60
202006	AF	2	92	25	148602ATD	1	1	1	28320	30
202006	AG	1	11	11	148602ATD	4	4	4	646380	570
202006	AG	1	11	11	224507CPC	1	1	1	54705	35
202006	AG	1	11	21	148602ATD	1	1	1	49185	45
202006	AG	1	11	23	224507CPC	1	1	1	4719	3
202006	AG	1	11	25	148602ATD	1	1	1	64176	56
202006	AG	1	11	31	148602ATD	8	8	8	658306	580
202006	AG	1	11	31	224507CPC	4	4	4	331677	229
202006	AG	1	28	21	148602ATD	3	3	3	5525	13
202006	AG	1	28	22	148602ATD	1	1	1	13144	31
202006	AG	1	28	31	148602ATD	2	2	2	28706	31
202006	AG	1	28	31	224507CPC	2	2	2	88704	56
202006	AG	1	28	32	148602ATD	1	1	1	33012	28
202006	AG	1	28	33	148602ATD	2	2	2	17577	31
202006	AG	1	28	38	148602ATD	2	2	2	55800	62
202006	AG	1	28	39	148602ATD	1	1	1	35526	31
202006	AG	1	31	11	148602ATD	3	3	3	72422	63
202006	AG	1	31	11	224507CPC	1	1	1	38310	30
202006	AG	1	31	22	224507CPC	1	1	1	47580	30
202006	AG	1	31	23	224507CPC	2	2	2	132132	84
202006	AG	1	31	24	148602ATD	1	1	1	18525	15
202006	AG	1	31	31	148602ATD	2	2	2	36819	31
202006	AG	1	31	31	224507CPC	7	7	7	172575	117
202006	AG	1	31	35	148602ATD	3	3	3	30604	28
202006	AG	1	31	36	148602ATD	1	1	1	10930	10
202006	AG	2	11	11	148602ATD	3	3	3	272880	240
202006	AG	2	11	11	224507CPC	6	6	6	514754	345
202006	AG	2	11	22	148602ATD	3	3	3	88533	81
202006	AG	2	11	23	148602ATD	1	1	1	103140	90
202006	AG	2	11	24	148602ATD	1	1	1	64176	56
202006	AG	2	11	24	224507CPC	1	1	1	175056	112
202006	AG	2	11	25	148602ATD	6	6	6	260808	236
202006	AG	2	11	31	148602ATD	11	11	11	828006	729
202006	AG	2	11	31	224507CPC	19	19	19	2389130	1536
202006	AG	2	11	32	148602ATD	1	1	1	115902	94
202006	AG	2	11	32	224507CPC	1	1	1	140670	90
202006	AG	2	11	35	224507CPC	1	1	1	132132	84
202006	AG	2	11	37	148602ATD	5	5	5	298700	260
202006	AG	2	11	38	148602ATD	1	1	1	84161	77
202006	AG	2	21	11	148602ATD	1	1	1	31752	28
202006	AG	2	21	26	148602ATD	1	1	1	34020	30
202006	AG	2	21	31	148602ATD	1	1	1	34380	30
202006	AG	2	21	32	148602ATD	3	3	3	265430	265
202006	AG	2	21	34	148602ATD	1	1	1	32790	30
202006	AG	2	21	38	224507CPC	1	1	1	47580	30
202006	AG	2	28	11	224507CPC	1	1	1	20057	15.5
202006	AG	2	28	31	224507CPC	5	5	5	203706	129
202006	AG	2	28	33	148602ATD	2	2	2	43505	59
202006	AG	2	28	34	148602ATD	2	2	2	71052	62
202006	AG	2	28	37	148602ATD	1	1	1	17050	31
202006	AG	2	28	38	148602ATD	1	1	1	29450	31
202006	AG	2	28	39	148602ATD	2	2	2	104286	91
202006	AG	2	31	11	148602ATD	3	3	3	134340	120
202006	AG	2	31	22	148602ATD	1	1	1	38255	35
202006	AG	2	31	23	224507CPC	1	1	1	88088	56
202006	AG	2	31	24	148602ATD	1	1	1	32790	30
202006	AG	2	31	31	148602ATD	4	4	4	131910	120
202006	AG	2	31	31	224507CPC	1	1	1	35756	28
202006	AG	2	31	34	224507CPC	3	3	3	332010	210
202006	AG	2	31	38	148602ATD	1	1	1	32790	30
202006	AG042	2	11	11	148602ATD	1	1	1	204120	180
202006	AG048	1	11	11	148602ATD	1	1	1	63504	56
202006	AG048	1	11	25	148602ATD	1	1	1	32088	28
202006	AG048	2	11	11	148602ATD	1	1	1	102060	90
202006	AG049	2	11	21	224507CPC	1	1	1	154154	98
202006	AG060	1	21	32	148602ATD	1	1	1	64176	56
202006	AG09	2	31	32	148602ATD	1	1	1	34380	30
202006	AG131	1	11	11	148602ATD	1	1	1	34020	30
202006	AG20	1	11	11	148602ATD	2	2	2	11814	11
202006	AG20	1	11	11	224507CPC	6	6	6	759726	492
202006	AG20	1	11	21	224507CPC	3	3	3	275031	177
202006	AG20	1	11	22	224507CPC	1	1	1	87120	60
202006	AG20	1	11	23	148602ATD	1	1	1	68040	60
202006	AG20	1	11	23	224507CPC	1	1	1	132132	84
202006	AG20	1	11	24	224507CPC	1	1	1	3503	31
202006	AG20	1	11	25	148602ATD	1	1	1	67662	63
202006	AG20	1	11	25	224507CPC	1	1	1	46890	30
202006	AG20	1	11	26	148602ATD	4	4	4	3300	4
202006	AG20	1	11	31	148602ATD	6	6	6	492324	426
202006	AG20	1	11	31	224507CPC	10	10	10	948337	651
202006	AG20	1	11	33	148602ATD	6	6	6	227070	195
202006	AG20	1	11	33	224507CPC	2	2	2	142659	93
202006	AG20	1	11	35	224507CPC	2	2	2	185003	154
202006	AG20	1	11	37	148602ATD	5	5	5	192772	165.5
202006	AG20	1	11	37	224507CPC	2	2	2	211992	146
202006	AG20	1	11	38	148602ATD	2	2	2	66468	58
202006	AG20	1	11	38	224507CPC	2	2	2	78540	60
202006	AG20	1	11	39	224507CPC	1	1	1	26771	19
202006	AG20	1	21	21	224507CPC	1	1	1	40114	31
202006	AG20	1	21	23	224507CPC	2	2	2	45617	29
202006	AG20	1	21	24	148602ATD	1	1	1	18336	16
202006	AG20	1	21	31	148602ATD	1	1	1	68760	60
202006	AG20	1	21	31	224507CPC	1	1	1	43560	30
202006	AG20	1	21	38	224507CPC	1	1	1	95160	60
202006	AG20	1	28	11	148602ATD	2	2	2	64604	62
202006	AG20	1	28	11	224507CPC	6	6	6	204444	159
202006	AG20	1	28	21	148602ATD	1	1	1	34100	31
202006	AG20	1	28	21	224507CPC	2	2	2	80259	62
202006	AG20	1	28	25	224507CPC	1	1	1	49166	31
202006	AG20	1	28	31	148602ATD	7	7	7	211154	193
202006	AG20	1	28	31	224507CPC	3	3	3	28210	31
202006	AG20	1	28	32	148602ATD	1	1	1	20043	17
202006	AG20	1	28	33	148602ATD	2	2	2	46283	62
202006	AG20	1	28	34	148602ATD	1	1	1	35526	31
202006	AG20	1	28	35	224507CPC	1	1	1	26817	21
202006	AG20	1	28	36	148602ATD	3	3	3	89982	82
202006	AG20	1	28	37	148602ATD	1	1	1	40110	35
202006	AG20	1	28	38	148602ATD	1	1	1	29450	31
202006	AG20	1	28	39	148602ATD	1	1	1	35526	31
202006	AG20	1	31	11	148602ATD	1	1	1	32790	30
202006	AG20	1	31	23	224507CPC	1	1	1	47190	30
202006	AG20	1	31	31	148602ATD	3	3	3	180345	165
202006	AG20	1	31	31	224507CPC	3	3	3	139905	95
202006	AG20	1	31	34	224507CPC	1	1	1	46890	30
202006	AG20	1	31	35	148602ATD	1	1	1	7651	7
202006	AG20	1	31	37	224507CPC	1	1	1	47580	30
202006	AG20	1	31	38	148602ATD	1	1	1	103140	90
202006	AG20	2	11	11	148602ATD	7	7	7	341088	305
202006	AG20	2	11	11	224507CPC	15	15	15	2229491	1530
202006	AG20	2	11	21	148602ATD	1	1	1	65580	60
202006	AG20	2	11	21	224507CPC	4	4	4	516570	330
202006	AG20	2	11	22	224507CPC	1	1	1	112500	90
202006	AG20	2	11	23	148602ATD	6	6	6	194930	160
202006	AG20	2	11	23	224507CPC	1	1	1	87120	60
202006	AG20	2	11	24	148602ATD	3	3	3	167405	210
202006	AG20	2	11	25	148602ATD	6	6	6	345864	316
202006	AG20	2	11	25	224507CPC	2	2	2	175616	112
202006	AG20	2	11	31	148602ATD	15	15	15	1008098	887
202006	AG20	2	11	31	224507CPC	10	10	10	1052553	685
202006	AG20	2	11	32	148602ATD	1	1	1	80145	65
202006	AG20	2	11	33	148602ATD	6	6	6	247050	210
202006	AG20	2	11	33	224507CPC	5	5	5	367559	241
202006	AG20	2	11	35	148602ATD	1	1	1	38255	35
202006	AG20	2	11	35	224507CPC	1	1	1	944	1
202006	AG20	2	11	36	148602ATD	2	2	2	51856	56
202006	AG20	2	11	37	148602ATD	8	8	8	389503	331
202006	AG20	2	11	37	224507CPC	2	2	2	77520	60
202006	AG20	2	11	38	148602ATD	1	1	1	34380	30
202006	AG20	2	11	38	224507CPC	1	1	1	45508	31
202006	AG20	2	11	39	224507CPC	1	1	1	47190	30
202006	AG20	2	21	22	224507CPC	1	1	1	140670	90
202006	AG20	2	21	25	148602ATD	1	1	1	35526	31
202006	AG20	2	21	25	224507CPC	1	1	1	94380	60
202006	AG20	2	21	26	148602ATD	2	2	2	31752	28
202006	AG20	2	21	31	148602ATD	6	6	6	209092	178
202006	AG20	2	21	33	224507CPC	1	1	1	4356	3
202006	AG20	2	21	36	148602ATD	1	1	1	34380	30
202006	AG20	2	21	38	224507CPC	1	1	1	95160	60
202006	AG20	2	28	11	148602ATD	4	4	4	107942	124
202006	AG20	2	28	11	224507CPC	8	8	8	218460	170
202006	AG20	2	28	21	148602ATD	3	3	3	60730	92
202006	AG20	2	28	21	224507CPC	1	1	1	1016	1
202006	AG20	2	28	22	148602ATD	4	4	4	56474	101
202006	AG20	2	28	22	224507CPC	2	2	2	93574	59
202006	AG20	2	28	23	224507CPC	1	1	1	14157	9
202006	AG20	2	28	24	148602ATD	3	3	3	71704	66
202006	AG20	2	28	25	148602ATD	3	3	3	64820	70
202006	AG20	2	28	25	224507CPC	1	1	1	87120	60
202006	AG20	2	28	26	224507CPC	1	1	1	49104	31
202006	AG20	2	28	31	148602ATD	16	16	16	456165	450.5
202006	AG20	2	28	31	224507CPC	13	13	13	579901	401
202006	AG20	2	28	32	148602ATD	6	6	6	176266	186
202006	AG20	2	28	33	148602ATD	4	4	4	100610	123
202006	AG20	2	28	33	224507CPC	3	3	3	90024	62
202006	AG20	2	28	34	148602ATD	5	5	5	144596	124
202006	AG20	2	28	35	148602ATD	1	1	1	24490	31
202006	AG20	2	28	37	148602ATD	5	5	5	114456	154
202006	AG20	2	28	37	224507CPC	1	1	1	49104	31
202006	AG20	2	28	38	148602ATD	13	13	13	297880	417.5
202006	AG20	2	28	39	148602ATD	4	4	4	175338	153
202006	AG20	2	31	11	224507CPC	2	2	2	87273	61
202006	AG20	2	31	22	224507CPC	1	1	1	44352	28
202006	AG20	2	31	23	224507CPC	3	3	3	124267	79
202006	AG20	2	31	31	148602ATD	3	3	3	84450	75
202006	AG20	2	31	31	224507CPC	4	4	4	131113	89
202006	AG20	2	31	32	148602ATD	1	1	1	35370	30
202006	AG20	2	31	34	224507CPC	1	1	1	38310	30
202006	AG20	2	31	35	148602ATD	3	3	3	41534	38
202006	AG20	2	31	35	224507CPC	1	1	1	95160	60
202006	AG20	2	31	37	224507CPC	2	2	2	91988	58
202006	AG20	2	31	38	148602ATD	4	4	4	222324	194
202006	AG20	2	31	41	224507CPC	1	1	1	44408	28
202006	AG211	2	11	35	148602ATD	1	1	1	34380	30
202006	AG214	1	11	31	148602ATD	1	1	1	111060	90
202006	AG214	2	21	31	148602ATD	1	1	1	36750	30
202006	AG218	2	11	24	148602ATD	1	1	1	17190	15
202006	AG218	2	11	38	224507CPC	1	1	1	45508	31
202006	AG219	1	11	31	148602ATD	1	1	1	96660	90
202006	AG219	1	28	33	148602ATD	1	1	1	17577	31
202006	AG219	2	21	31	148602ATD	1	1	1	36750	30
202006	AG219	2	28	11	148602ATD	2	2	2	29450	31
202006	AG22	1	11	21	148602ATD	1	1	1	98370	90
202006	AG22	1	11	25	148602ATD	3	3	3	225564	206
202006	AG22	1	11	36	224507CPC	1	1	1	87120	60
202006	AG22	1	21	37	148602ATD	1	1	1	40110	35
202006	AG22	2	11	25	148602ATD	2	2	2	78402	73
202006	AG22	2	11	31	224507CPC	1	1	1	125375	85
202006	AG22	2	21	31	148602ATD	1	1	1	32088	28
202006	AG300	1	11	11	148602ATD	1	1	1	1074	1
202006	AG300	1	11	11	224507CPC	1	1	1	188760	120
202006	AG300	1	11	31	224507CPC	1	1	1	187560	120
202006	AG300	2	11	21	148602ATD	1	1	1	61208	56
202006	AG300	2	11	31	224507CPC	3	3	3	291800	188
202006	AG300	2	11	35	148602ATD	1	1	1	98370	90
202006	AG300	2	11	39	224507CPC	1	1	1	47190	30
202006	AG300	2	28	37	148602ATD	1	1	1	17050	31
202006	AG301	1	11	11	224507CPC	2	2	2	212355	135
202006	AG301	1	11	21	148602ATD	8	8	8	444482	385
202006	AG301	1	11	21	224507CPC	2	2	2	187560	120
202006	AG301	1	11	31	224507CPC	2	2	2	406380	260
202006	AG301	1	11	36	148602ATD	1	1	1	25928	28
202006	AG301	1	11	37	148602ATD	36	36	36	1612665	1323
202006	AG301	1	21	25	224507CPC	1	1	1	93780	60
202006	AG301	1	21	31	148602ATD	1	1	1	34380	30
202006	AG301	1	28	31	148602ATD	2	2	2	59592	52
202006	AG301	1	31	11	148602ATD	1	1	1	68760	60
202006	AG301	1	31	31	148602ATD	1	1	1	34380	30
202006	AG301	1	31	35	148602ATD	1	1	1	30604	28
202006	AG301	2	11	11	148602ATD	1	1	1	3267	3
202006	AG301	2	11	11	224507CPC	1	1	1	141570	90
202006	AG301	2	11	21	148602ATD	34	34	34	1926937	1721
202006	AG301	2	11	21	224507CPC	1	1	1	93780	60
202006	AG301	2	11	23	224507CPC	1	1	1	166738	106
202006	AG301	2	11	25	224507CPC	1	1	1	47190	30
202006	AG301	2	11	31	148602ATD	3	3	3	721620	630
202006	AG301	2	11	31	224507CPC	7	7	7	1453618	934
202006	AG301	2	11	32	148602ATD	1	1	1	69048	56
202006	AG301	2	11	32	224507CPC	2	2	2	198501	127
202006	AG301	2	11	33	224507CPC	3	3	3	272250	180
202006	AG301	2	11	35	148602ATD	4	4	4	328993	301
202006	AG301	2	11	35	224507CPC	1	1	1	84960	90
202006	AG301	2	11	36	148602ATD	5	5	5	137652	142
202006	AG301	2	11	36	224507CPC	1	1	1	81312	56
202006	AG301	2	11	37	148602ATD	128	128	128	5656139	4619
202006	AG301	2	11	37	224507CPC	1	1	1	47520	30
202006	AG301	2	11	39	224507CPC	1	1	1	47520	30
202006	AG301	2	21	11	148602ATD	1	1	1	32088	28
202006	AG301	2	21	31	148602ATD	5	5	5	234930	205
202006	AG301	2	21	31	224507CPC	1	1	1	47190	30
202006	AG301	2	28	21	148602ATD	1	1	1	34100	31
202006	AG301	2	28	24	224507CPC	1	1	1	87120	60
202006	AG301	2	28	25	224507CPC	1	1	1	2554	2
202006	AG301	2	28	31	148602ATD	4	4	4	124341	108.5
202006	AG301	2	28	34	148602ATD	1	1	1	30604	28
202006	AG301	2	28	37	148602ATD	4	4	4	68200	124
202006	AG301	2	28	38	148602ATD	1	1	1	17262	14
202006	AG301	2	28	38	224507CPC	1	1	1	27094	31
202006	AG301	2	31	11	148602ATD	3	3	3	202504	178
202006	AG301	2	31	11	224507CPC	1	1	1	94380	60
202006	AG301	2	31	23	224507CPC	4	4	4	234450	150
202006	AG301	2	31	24	148602ATD	3	3	3	110970	90
202006	AG301	2	31	25	148602ATD	1	1	1	17310	15
202006	AG301	2	31	31	148602ATD	3	3	3	89865	75
202006	AG301	2	31	31	224507CPC	2	2	2	94380	60
202006	AG301	2	31	35	148602ATD	4	4	4	95638	87.5
202006	AG301	2	71	32	224507CPC	1	1	1	87120	60
202006	AG308	1	11	35	148602ATD	1	1	1	61208	56
202006	AG308	1	11	37	148602ATD	1	1	1	73500	60
202006	AG308	1	11	38	224507CPC	1	1	1	88080	60
202006	AG308	1	21	23	148602ATD	1	1	1	34020	30
202006	AG308	1	31	11	148602ATD	1	1	1	34380	30
202006	AG308	1	31	23	148602ATD	1	1	1	34380	30
202006	AG308	1	31	31	148602ATD	1	1	1	33012	28
202006	AG308	2	11	11	224507CPC	1	1	1	140670	90
202006	AG308	2	11	22	148602ATD	1	1	1	98370	90
202006	AG308	2	11	31	224507CPC	1	1	1	187560	120
202006	AG308	2	11	33	224507CPC	3	3	3	249744	172
202006	AG308	2	11	37	148602ATD	4	4	4	220500	180
202006	AG308	2	11	38	224507CPC	1	1	1	95160	60
202006	AG308	2	28	38	148602ATD	1	1	1	12245	31
202006	AG308	2	31	11	148602ATD	1	1	1	34380	30
202006	AG308	2	31	23	148602ATD	2	2	2	66468	58
202006	AG308	2	72	37	148602ATD	2	2	2	171900	150
202006	AG309	1	11	11	148602ATD	1	1	1	13962	13
202006	AG309	1	11	11	224507CPC	5	5	5	1124989	732
202006	AG309	1	11	21	148602ATD	2	2	2	103835	95
202006	AG309	1	11	22	148602ATD	2	2	2	8592	8
202006	AG309	1	11	23	224507CPC	1	1	1	53482	34
202006	AG309	1	11	24	148602ATD	1	1	1	96264	84
202006	AG309	1	11	25	148602ATD	1	1	1	64176	56
202006	AG309	1	11	26	148602ATD	1	1	1	46200	56
202006	AG309	1	11	31	148602ATD	10	10	10	707004	630
202006	AG309	1	11	31	224507CPC	5	5	5	460308	316
202006	AG309	1	11	32	148602ATD	2	2	2	22173	24.5
202006	AG309	1	11	35	224507CPC	1	1	1	143143	91
202006	AG309	1	11	37	148602ATD	3	3	3	183750	150
202006	AG309	1	21	38	224507CPC	1	1	1	140670	90
202006	AG309	1	28	25	224507CPC	1	1	1	47580	30
202006	AG309	1	28	31	148602ATD	2	2	2	58156	62
202006	AG309	1	28	38	148602ATD	1	1	1	21700	31
202006	AG309	1	31	11	148602ATD	1	1	1	36750	30
202006	AG309	1	31	21	148602ATD	2	2	2	32088	28
202006	AG309	1	31	23	148602ATD	1	1	1	32790	30
